"Time,s","ABDH,%","ABDM,%","PDIO1,%","PDIO3,%","FDB,%","EDB,%","Sync,%"
0.066,65.9314,0.453929,10.9786,6.60099,11.002,6.45878,101.524
0.0663,66.2986,0.433754,11.8756,6.76823,11.326,5.94326,102.679
0.0667,66.4365,0.438798,12.7053,6.88322,11.578,5.45737,103.286
0.067,66.4751,0.474103,13.346,6.95116,11.8005,5.06629,102.291
0.0673,66.4588,0.509409,13.7881,6.98774,12.0067,4.85297,101.561
0.0677,66.4142,0.519496,14.1181,6.99297,12.19,4.84112,101.546
0.068,66.3736,0.519496,14.4353,6.98252,12.3307,4.97148,101.524
0.0683,66.3696,0.529584,14.8229,6.95116,12.4223,5.13739,101.699
0.0687,66.3756,0.544715,15.3643,6.9198,12.4812,5.24405,102.211
0.069,66.3046,0.549758,16.0883,6.87799,12.5303,5.26183,102.299
0.0693,66.0206,0.539671,16.9533,6.82573,12.5826,5.2322,101.846
0.0697,65.3877,0.539671,17.8535,6.72642,12.6448,5.20257,101.546
0.07,64.2495,0.58002,18.6864,6.56963,12.707,5.19665,101.524
0.0703,62.4399,0.650631,19.3944,6.36057,12.7495,5.23813,101.546
0.0707,59.833,0.726286,19.955,6.12016,12.7495,5.35071,101.846
0.071,56.4958,0.791854,20.349,5.91633,12.6808,5.52255,102.299
0.0713,52.8015,0.847334,20.5477,5.78044,12.5336,5.74179,102.211
0.0717,49.4034,0.887683,20.5765,5.71772,12.3274,5.95511,101.699
0.072,46.9162,0.912901,20.5156,5.70204,12.131,6.07955,101.524
0.0723,45.5366,0.922989,20.4644,5.72295,12.0132,6.05584,101.546
0.0727,45.0132,0.922989,20.4451,5.76476,12.0034,5.88993,101.561
0.073,44.93,0.917945,20.4195,5.82225,12.0852,5.67069,102.291
0.0733,44.9443,0.917945,20.3971,5.86929,12.2259,5.49885,103.286
0.0737,44.782,0.922989,20.4227,5.89542,12.3928,5.40997,102.679
0.074,44.1023,0.928032,20.4708,5.89019,12.5532,5.36849,101.524
0.0743,42.4246,0.933076,20.4451,5.85361,12.6481,5.34479,104.316
0.0747,39.2557,0.933076,20.3683,5.79089,12.6154,5.30923,110.924
0.075,34.403,0.928032,20.4163,5.68114,12.4027,5.27368,114.499
0.0753,28.2499,0.933076,20.6982,5.51389,12.0296,5.23813,110.924
0.0757,21.7235,0.943163,21.057,5.27347,11.6009,5.2322,104.316
0.076,15.9356,0.963338,21.198,4.98602,11.254,5.24998,101.524
0.0763,11.6712,0.978469,20.9833,4.68811,11.0806,5.27368,102.679
0.0767,9.02374,0.988556,20.5124,4.44247,11.0544,5.29738,103.286
0.077,7.5022,0.978469,19.9966,4.27,11.0937,5.32701,102.291
0.0773,6.56899,0.958294,19.625,4.16024,11.1035,5.33886,101.561
0.0777,5.97255,0.943163,19.4456,4.0923,11.0348,5.29738,101.546
0.078,5.69056,0.933076,19.3912,4.02958,10.8908,5.19665,101.524
0.0783,5.66216,0.943163,19.3399,3.93028,10.7141,5.04851,101.699
0.0787,5.6581,0.953251,19.1605,3.77349,10.5472,4.91223,102.211
0.079,5.46131,0.968382,18.7665,3.55398,10.413,4.84112,102.299
0.0793,5.05963,0.983512,18.129,3.30833,10.3116,4.87075,101.846
0.0797,4.59302,0.998643,17.2928,3.02611,10.2396,4.99518,101.546
0.08,4.18119,0.998643,16.3414,2.7282,10.1905,5.10777,101.524
0.0803,3.84239,0.978469,15.3483,2.51914,10.1708,5.10777,101.546
0.0807,3.54823,0.933076,14.3616,2.52959,10.1872,4.98333,101.846
0.081,3.27841,0.872552,13.4389,2.7282,10.2428,4.8826,102.299
0.0813,3.07554,0.801941,12.6829,2.94248,10.3443,4.89445,102.211
0.0817,2.99033,0.741417,12.2312,3.06269,10.4915,4.85297,101.699
0.082,3.00048,0.711155,12.1351,3.09928,10.6781,4.63373,101.524
0.0823,2.9741,0.791854,12.2664,3.08882,10.9006,4.51522,101.546
0.0827,2.80369,1.01882,12.4266,3.05224,11.1689,5.01888,101.561
0.083,2.48518,1.32144,12.5387,2.96862,11.4766,5.99659,102.291
0.0833,2.10378,1.58371,12.6349,2.85886,11.8202,6.84393,103.286
0.0837,1.78324,1.76528,12.7021,2.77001,12.1736,7.24094,102.679
0.084,1.60472,1.85102,12.6733,2.82228,12.5139,7.30612,101.524
0.0843,1.57023,1.88633,12.5996,3.12018,12.8281,7.31797,104.316
0.0847,1.61689,1.90146,12.6413,3.64283,13.1128,7.47796,110.924
0.085,1.68181,1.91659,12.7566,4.23341,13.3746,7.86312,114.499
0.0853,1.72847,1.93172,12.622,4.75606,13.6167,8.52084,110.924
0.0857,1.74267,1.94685,11.9909,5.14281,13.8196,9.46892,104.316
0.086,1.73658,1.94181,11.0171,5.40936,13.9604,10.5829,101.524
0.0863,1.73861,1.93676,10.1617,5.59751,14.0225,11.5665,102.679
0.0867,1.78122,1.94685,9.76446,5.73863,14.0094,12.1117,103.286
0.087,1.86845,1.99729,9.72602,5.84315,13.9669,12.1946,102.291
0.0873,1.98003,2.07294,9.72282,5.91633,13.9473,12.1769,101.561
0.0877,2.09972,2.15364,9.54662,5.94768,13.9931,12.4909,101.546
0.088,2.21942,2.2293,9.1654,5.95291,14.1142,13.1664,101.524
0.0883,2.331,2.29991,8.66884,5.93723,14.2778,13.8775,101.699
0.0887,2.42432,2.36043,8.20112,5.92678,14.4349,14.3693,102.211
0.089,2.48924,2.40582,7.90319,5.92678,14.5723,14.6241,102.299
0.0893,2.5217,2.43104,7.82631,5.92155,14.6967,14.7308,101.846
0.0897,2.53184,2.44113,7.88077,5.9111,14.821,14.7604,101.546
0.09,2.53184,2.44113,7.9096,5.89542,14.9683,14.7604,101.524
0.0903,2.53387,2.43608,7.8199,5.90065,15.1319,14.7663,101.546
0.0907,2.53793,2.43608,7.61167,5.88497,15.2857,14.79,101.846
0.091,2.55619,2.44113,7.35859,5.82225,15.397,14.8256,102.299
0.0913,2.60893,2.44617,7.11511,5.70204,15.4461,14.8196,102.211
0.0917,2.73674,2.45122,6.89087,5.58706,15.4362,14.7426,101.699
0.092,2.9457,2.45122,6.66021,5.5348,15.3741,14.6774,101.524
0.0923,3.15669,2.44617,6.41033,5.52957,15.2693,14.6774,101.546
0.0927,3.26218,2.41087,6.16045,5.54525,15.1123,14.6774,101.561
0.093,3.26624,2.32008,5.98746,5.57138,14.893,14.5174,102.291
0.0933,3.33116,2.16373,5.92659,5.59229,14.5985,14.1915,103.286
0.0937,3.62735,1.98216,5.9298,5.60797,14.232,13.8834,102.679
0.094,4.12033,1.83085,5.88815,5.59751,13.8229,13.753,101.524
0.0943,4.63765,1.76528,5.74719,5.52434,13.4269,13.7649,104.316
0.0947,5.07586,1.78041,5.54537,5.36232,13.1259,13.7767,110.924
0.095,5.4248,1.8712,5.34675,5.101,13.0146,13.6879,114.499
0.0953,5.72099,2.01746,5.2122,4.77174,13.1226,13.4686,110.924
0.0957,5.99487,2.20408,5.18337,4.45815,13.3582,13.0835,104.316
0.096,6.25048,2.39574,5.3051,4.21773,13.6004,12.4494,101.524
0.0963,6.45741,2.59244,5.55498,4.07139,13.7935,11.5725,102.679
0.0967,6.58117,2.76392,5.8465,3.993,13.944,10.6362,103.286
0.097,6.61971,2.89001,6.05474,3.96686,14.088,10.0437,102.291
0.0973,6.5974,2.94549,6.09638,3.96686,14.2287,9.92518,101.561
0.0977,6.56494,2.92532,6.07396,3.98777,14.3269,9.89556,101.546
0.098,6.57305,2.86984,6.41033,4.00868,14.3072,9.44522,101.524
0.0983,6.6826,2.81436,7.60526,4.01913,14.1371,8.46751,101.699
0.0987,6.96257,2.79418,9.78048,4.0139,13.8753,7.3239,102.211
0.099,7.45554,2.80427,12.7117,4.02958,13.6331,6.51211,102.299
0.0993,8.13719,2.84462,16.1876,4.1132,13.4564,6.32249,101.846
0.0997,8.89594,2.9001,20.0415,4.33794,13.3124,6.68987,101.546
0.1,9.60599,2.9808,24.0748,4.72992,13.1521,7.40685,101.524
0.1003,10.1781,3.09176,27.9927,5.26825,12.9459,8.27197,101.546
0.1007,10.6001,3.21281,31.459,5.85883,12.7135,9.09562,101.846
0.101,10.8983,3.3389,34.1948,6.39716,12.4812,9.79482,102.299
0.1013,11.1194,3.43473,36.1234,6.80482,12.2881,10.3696,102.211
0.1017,11.2939,3.5003,37.3632,7.06614,12.1605,10.8792,101.699
0.102,11.4359,3.5356,38.132,7.21771,12.095,11.3769,101.524
0.1023,11.5495,3.55578,38.6382,7.30133,12.0754,11.8924,101.546
0.1027,11.6469,3.58099,39.0034,7.35882,12.0787,12.3665,101.561
0.103,11.7443,3.61126,39.2629,7.39018,12.0852,12.7042,102.291
0.1033,11.8254,3.64152,39.3974,7.40063,12.0983,12.8405,103.286
0.1037,11.8416,3.66674,39.407,7.38495,12.1081,12.8109,102.679
0.104,11.7564,3.67682,39.375,7.37973,12.1049,12.7161,101.524
0.1043,11.588,3.67682,39.4519,7.45812,12.0787,12.6628,104.316
0.1047,11.3994,3.66674,39.7626,7.65673,12.0067,12.6924,110.924
0.105,11.2371,3.63647,40.3265,7.97031,11.8267,12.799,114.499
0.1053,11.0971,3.58604,41.1017,8.33616,11.4406,12.965,110.924
0.1057,10.9673,3.5003,42.0372,8.72815,10.8057,13.1901,104.316
0.106,10.8313,3.37925,43.1072,9.14626,9.97776,13.4982,101.524
0.1063,10.7035,3.24811,44.2925,9.59574,9.10074,13.8834,102.679
0.1067,10.6082,3.11698,45.5355,10.0661,8.28589,14.3041,103.286
0.107,10.5737,2.99593,46.7432,10.4999,7.55613,14.6952,102.291
0.1073,10.6183,2.9001,47.8132,10.8344,6.87219,15.0329,101.561
0.1077,10.7198,2.83958,48.6814,11.0539,6.19479,15.3233,101.546
0.108,10.8455,2.8194,49.3221,11.1793,5.5632,15.584,101.524
0.1083,10.9591,2.8194,49.7225,11.2525,5.15414,15.8151,101.699
0.1087,11.018,2.81436,49.8603,11.3152,5.11487,15.9988,102.211
0.109,10.9835,2.7841,49.6969,11.378,5.33085,16.1114,102.299
0.1093,10.8192,2.71853,49.1907,11.4302,5.54684,16.1232,101.846
0.1097,10.527,2.63279,48.2777,11.4459,5.63847,16.0166,101.546
0.11,10.1497,2.542,46.8938,11.3832,5.65483,15.7796,101.524
0.1103,9.76423,2.426,45.0133,11.2368,5.68755,15.4063,101.546
0.1107,9.43152,2.28478,42.7227,10.9964,5.75627,14.9263,101.846
0.111,9.1617,2.10825,40.2656,10.6933,5.8479,14.4167,102.299
0.1113,8.93042,1.91154,37.9911,10.3745,5.97226,13.9486,102.211
0.1117,8.70726,1.72997,36.1842,10.1079,6.12606,13.5457,101.699
0.112,8.48411,1.59884,34.922,9.91455,6.27987,13.1664,101.524
0.1123,8.25283,1.51814,34.0827,9.80479,6.38786,12.7516,101.546
0.1127,8.0175,1.4677,33.5029,9.75253,6.4304,12.2776,101.561
0.113,7.78825,1.42231,33.0768,9.72117,6.40422,11.7917,102.291
0.1133,7.5935,1.36179,32.7917,9.69504,6.32896,11.3947,103.286
0.1137,7.46975,1.29622,32.6892,9.67936,6.23406,11.1814,102.679
0.114,7.4312,1.24578,32.7917,9.71072,6.16206,11.1281,101.524
