"Time,s","ABDH,%","ABDM,%","PDIO1,%","PDIO3,%","FDB,%","EDB,%","Sync,%"
0.0413,0.584973,0.847442,0.7957,0.368175,0.683937,1.55298,0
0.0417,0.571678,0.857652,0.812277,0.377047,0.700618,1.55298,0
0.042,0.558383,0.867863,0.856483,0.385919,0.772904,1.5024,0
0.0423,0.545088,0.864459,0.900688,0.390355,0.83963,1.38099,0
0.0427,0.536225,0.857652,0.939368,0.381483,0.861872,1.22923,0
0.043,0.553951,0.844039,0.961471,0.354868,0.856311,1.11289,0
0.0433,0.567246,0.827022,0.966997,0.328253,0.861872,1.08253,0
0.0437,0.567246,0.813408,0.961471,0.314945,0.895234,1.10783,0
0.044,0.576109,0.799795,0.955945,0.319381,0.945278,1.15335,0
0.0443,0.638152,0.789585,0.961471,0.323817,0.984202,1.20394,0
0.0447,0.726784,0.782778,0.961471,0.332689,1.01756,1.25453,0
0.045,0.806553,0.782778,0.961471,0.332689,1.05649,1.28994,0
0.0453,0.864164,0.786181,0.961471,0.319381,1.11765,1.29499,0
0.0457,0.904049,0.789585,0.955945,0.297202,1.20662,1.27982,0
0.046,0.939501,0.789585,0.955945,0.28833,1.31227,1.24947,0
0.0463,0.979386,0.779375,0.950419,0.306073,1.40124,1.22417,0
0.0467,1.0237,0.758954,0.955945,0.319381,1.45128,1.209,0
0.047,1.07245,0.71471,0.966997,0.319381,1.47352,1.209,0
0.0473,1.11677,0.65345,0.972522,0.306073,1.48464,1.21912,0
0.0477,1.14336,0.598995,0.966997,0.301638,1.47908,1.22417,0
0.048,1.16108,0.571768,0.944894,0.306073,1.47352,1.22417,0
0.0483,1.16551,0.564962,0.91174,0.314945,1.4624,1.22417,0
0.0487,1.16551,0.564962,0.889637,0.314945,1.45684,1.22417,0
0.049,1.16551,0.568365,0.91174,0.314945,1.45684,1.21912,0
0.0493,1.16551,0.578575,0.978048,0.328253,1.45684,1.21912,0
0.0497,1.16995,0.585382,1.08304,0.381483,1.4624,1.24441,0
0.05,1.17438,0.571768,1.21013,0.487943,1.46796,1.28994,0
0.0503,1.16551,0.544541,1.33169,0.621019,1.47908,1.3304,0
0.0507,1.14336,0.524121,1.42563,0.749658,1.4902,1.34052,0
0.051,1.11677,0.510507,1.48089,0.838375,1.50689,1.33546,0
0.0513,1.09904,0.503701,1.49194,0.882734,1.51245,1.3304,0
0.0517,1.09904,0.490087,1.47536,0.887169,1.49576,1.32029,0
0.052,1.10347,0.476474,1.45326,0.882734,1.46796,1.32535,0
0.0523,1.11233,0.469667,1.43668,0.887169,1.4346,1.36581,0
0.0527,1.12563,0.469667,1.43115,0.891605,1.40124,1.43158,0
0.053,1.13006,0.479877,1.43668,0.891605,1.38455,1.46699,0
0.0533,1.11677,0.500297,1.46431,0.891605,1.38455,1.46699,0
0.0537,1.1079,0.520718,1.51404,0.896041,1.37899,1.45687,0
0.054,1.1079,0.541138,1.5914,0.904913,1.35675,1.44675,0
0.0543,1.09904,0.554751,1.66876,0.909349,1.32339,1.41134,0
0.0547,1.06802,0.564962,1.72402,0.909349,1.29559,1.36581,0
0.055,1.00598,0.564962,1.75165,0.904913,1.26779,1.3557,0
0.0553,0.943933,0.554751,1.75165,0.904913,1.2511,1.38099,0
0.0557,0.904049,0.547945,1.75165,0.904913,1.22886,1.40628,0
0.056,0.873027,0.541138,1.75717,0.900477,1.1955,1.41134,0
0.0563,0.846438,0.537735,1.75717,0.896041,1.16214,1.40122,0
0.0567,0.806553,0.537735,1.75717,0.891605,1.15102,1.38099,0
0.057,0.748942,0.541138,1.74612,0.891605,1.17882,1.36076,0
0.0573,0.682468,0.551348,1.73507,0.887169,1.23442,1.34558,0
0.0577,0.620425,0.561558,1.72954,0.891605,1.27891,1.3557,0
0.058,0.576109,0.575172,1.72954,0.891605,1.29003,1.37593,0
0.0583,0.540656,0.585382,1.73507,0.891605,1.28447,1.40628,0
0.0587,0.52293,0.595592,1.72954,0.891605,1.28447,1.42146,0
0.059,0.518498,0.609206,1.71849,0.887169,1.30671,1.42652,0
0.0593,0.52293,0.619416,1.69639,0.887169,1.32895,1.43158,0
0.0597,0.518498,0.633029,1.65218,0.882734,1.33451,1.42652,0
0.06,0.509635,0.65345,1.58587,0.860554,1.33451,1.38099,0
0.0603,0.500772,0.687483,1.49194,0.807324,1.33451,1.31017,0
0.0607,0.500772,0.721517,1.3759,0.709736,1.33451,1.24947,0
0.061,0.505204,0.745341,1.27644,0.572224,1.36231,1.23429,0
0.0613,0.518498,0.755551,1.21565,0.430277,1.41236,1.24441,0
0.0617,0.531793,0.748744,1.2046,0.337124,1.4624,1.25453,0
0.062,0.531793,0.741937,1.22118,0.319381,1.47908,1.27476,0
0.0623,0.536225,0.738534,1.23776,0.323817,1.47908,1.29499,0
0.0627,0.584973,0.731727,1.24328,0.310509,1.49576,1.2697,0
0.063,0.669173,0.728324,1.24328,0.297202,1.54025,1.21406,0
0.0633,0.762237,0.721517,1.2267,0.292766,1.59585,1.17359,0
0.0637,0.833143,0.71471,1.18802,0.292766,1.63478,1.17359,0
0.064,0.873027,0.7045,1.11066,0.275023,1.65702,1.17865,0
0.0643,0.904049,0.69429,0.994625,0.248407,1.68482,1.19382,0
0.0647,0.93507,0.680677,0.850957,0.226228,1.71818,1.25958,0
0.065,0.966091,0.667063,0.734917,0.226228,1.75711,1.37087,0
0.0653,0.992681,0.660256,0.707289,0.226228,1.78491,1.46193,0
0.0657,1.01041,0.660256,0.751494,0.2351,1.78491,1.49734,0
0.066,1.01484,0.677273,0.83438,0.279458,1.75711,1.49228,0
0.0663,1.00598,0.707904,0.91174,0.377047,1.71818,1.48722,0
0.0667,1.00154,0.731727,0.983574,0.496815,1.66814,1.48722,0
0.067,1.00154,0.745341,1.03883,0.612147,1.60697,1.50745,0
0.0673,1.00154,0.745341,1.08304,0.696428,1.54025,1.56816,0
0.0677,1.00154,0.738534,1.11066,0.740787,1.51245,1.6845,0
0.068,1.00154,0.731727,1.13277,0.754094,1.54025,1.82109,0
0.0683,0.997112,0.724921,1.15487,0.75853,1.59029,1.93237,0
0.0687,0.997112,0.711307,1.1825,0.75853,1.62922,2.00319,0
0.069,0.997112,0.7045,1.21013,0.75853,1.62922,2.02849,0
0.0693,0.997112,0.697693,1.23776,0.762966,1.60141,2.04366,0
0.0697,0.992681,0.687483,1.26538,0.780709,1.57917,2.04366,0
0.07,0.992681,0.667063,1.29301,0.816196,1.56249,2.04872,0
0.0703,0.992681,0.639836,1.30959,0.882734,1.55693,2.05378,0
0.0707,0.992681,0.602399,1.33169,0.989194,1.57361,2.05884,0
0.071,1.00154,0.561558,1.34827,1.11783,1.59585,2.0639,0
0.0713,1.01041,0.530928,1.36485,1.26865,1.61253,2.08413,0
0.0717,1.0237,0.513911,1.39248,1.41947,1.59585,2.11954,0
0.072,1.04586,0.513911,1.4201,1.55698,1.56805,2.17519,0
0.0723,1.07245,0.527524,1.46431,1.67231,1.56805,2.25106,0
0.0727,1.09461,0.541138,1.50299,1.7699,1.58473,2.32694,0
0.073,1.07688,0.547945,1.52509,1.86749,1.57917,2.3927,0
0.0733,1.03257,0.547945,1.52509,1.96064,1.55693,2.44329,0
0.0737,0.979386,0.544541,1.51957,2.05823,1.52913,2.48376,0
0.074,0.943933,0.547945,1.51404,2.14695,1.51801,2.51411,0
0.0743,0.926207,0.554751,1.50851,2.21349,1.51245,2.54952,0
0.0747,0.921775,0.558155,1.51404,2.24897,1.49576,2.58493,0
0.075,0.90848,0.561558,1.51404,2.26672,1.46796,2.60516,0
0.0753,0.895185,0.561558,1.51404,2.27115,1.42348,2.60011,0
0.0757,0.877459,0.561558,1.49746,2.27115,1.39012,2.58999,0
0.076,0.868596,0.547945,1.47536,2.27115,1.38455,2.58493,0
0.0763,0.864164,0.524121,1.45326,2.26672,1.39012,2.60011,0
0.0767,0.864164,0.479877,1.43668,2.25341,1.40124,2.61528,0
0.077,0.859732,0.439036,1.41458,2.2268,1.41792,2.63046,0
0.0773,0.855301,0.415213,1.38695,2.20018,1.45684,2.62034,0
0.0777,0.850869,0.415213,1.35932,2.17357,1.49576,2.58493,0
0.078,0.850869,0.415213,1.33722,2.15582,1.50689,2.50905,0
0.0783,0.850869,0.411809,1.32064,2.15139,1.49576,2.40788,0
0.0787,0.846438,0.411809,1.29854,2.15582,1.46796,2.31177,0
0.079,0.846438,0.425423,1.27644,2.16469,1.45128,2.25106,0
0.0793,0.846438,0.449247,1.24881,2.17357,1.45128,2.22071,0
0.0797,0.846438,0.479877,1.21565,2.18244,1.45128,2.20554,0
0.08,0.846438,0.510507,1.19355,2.18687,1.45128,2.20048,0
0.0803,0.850869,0.547945,1.17697,2.18244,1.46796,2.19542,0
0.0807,0.864164,0.585382,1.17145,2.16469,1.48464,2.19036,0
0.081,0.886322,0.622819,1.17697,2.13364,1.47352,2.1853,0
0.0813,0.890754,0.660256,1.1825,2.08041,1.4346,2.17013,0
0.0817,0.877459,0.697693,1.1825,2.005,1.37899,2.14989,0
0.082,0.850869,0.738534,1.16592,1.91185,1.32895,2.11954,0
0.0823,0.815416,0.772568,1.13277,1.80983,1.31227,2.06896,0
0.0827,0.788827,0.796392,1.08856,1.71667,1.31783,1.99814,0
0.083,0.766669,0.806602,1.03883,1.62796,1.32895,1.90708,0
0.0833,0.757805,0.810005,1.01673,1.54367,1.32895,1.81097,0
0.0837,0.766669,0.810005,1.02778,1.45496,1.30115,1.73509,0
0.084,0.784395,0.813408,1.07751,1.3485,1.27891,1.67945,0
0.0843,0.815416,0.816812,1.14382,1.24647,1.29559,1.65415,0
0.0847,0.837574,0.820215,1.2267,1.1755,1.35119,1.6845,0
0.085,0.855301,0.823619,1.32064,1.15776,1.41236,1.76038,0
0.0853,0.873027,0.823619,1.4201,1.19768,1.46796,1.87167,0
0.0857,0.890754,0.823619,1.51404,1.26865,1.52357,1.98296,0
0.086,0.921775,0.823619,1.59693,1.33519,1.57917,2.08413,0
0.0863,0.961659,0.823619,1.65771,1.38842,1.6459,2.1853,0
0.0867,1.00598,0.827022,1.69086,1.41947,1.71818,2.29153,0
0.087,1.04143,0.827022,1.71297,1.43278,1.78491,2.41294,0
0.0873,1.06359,0.827022,1.73507,1.43721,1.83495,2.55458,0
0.0877,1.07688,0.827022,1.7627,1.43721,1.85719,2.71139,0
0.088,1.08574,0.827022,1.80138,1.43721,1.86275,2.87327,0
0.0883,1.09904,0.827022,1.83453,1.43721,1.85719,3.00985,0
0.0887,1.11677,0.830425,1.86216,1.43721,1.85163,3.11102,0
0.089,1.13449,0.840636,1.88979,1.43278,1.86275,3.18184,0
0.0893,1.14779,0.861056,1.91189,1.41947,1.89056,3.23243,0
0.0897,1.14779,0.881476,1.93399,1.41504,1.92392,3.27795,0
0.09,1.14779,0.89509,1.9561,1.41504,1.96284,3.3336,0
0.0903,1.14779,0.9053,1.9782,1.41504,1.97396,3.38418,0
0.0907,1.14779,0.918913,1.98925,1.41504,1.97396,3.42971,0
0.091,1.13449,0.939334,1.98925,1.40616,1.9684,3.46006,0
0.0913,1.1212,0.973368,1.99478,1.39286,1.96284,3.47524,0
0.0917,1.1079,1.0074,2.00583,1.37955,1.96284,3.48536,0
0.092,1.1079,1.03122,2.03346,1.36624,1.96284,3.51065,0
0.0923,1.1079,1.03463,2.07214,1.36624,1.96284,3.55112,0
0.0927,1.11233,1.02101,2.12187,1.36624,1.96284,3.59159,0
0.093,1.1079,1.004,2.1495,1.37511,1.96284,3.59159,0
0.0933,1.09461,1.00059,2.16055,1.37511,1.95728,3.6017,0
0.0937,1.08131,1.0074,2.15502,1.36624,1.95728,3.83946,0
0.094,1.05915,1.01761,2.13844,1.3485,1.95728,4.55271,0
0.0943,1.0237,1.02442,2.11082,1.32632,1.94616,5.64536,0
0.0947,0.988249,1.02101,2.08319,1.29083,1.91836,6.82401,0
0.095,0.952796,1.0108,2.04451,1.25091,1.86831,7.86608,0
0.0953,0.926207,1.00059,2.0003,1.19768,1.81271,8.68051,0
0.0957,0.904049,0.997191,1.94504,1.12671,1.75711,9.25718,0
0.096,0.877459,0.997191,1.88426,1.03799,1.70706,9.59611,0
0.0963,0.833143,0.997191,1.81795,0.944836,1.65146,9.71246,0
0.0967,0.7711,1.00059,1.7627,0.86499,1.57917,9.68716,0
0.097,0.704626,1.00059,1.71297,0.81176,1.49576,9.70234,0
0.0973,0.655878,1.004,1.66876,0.794017,1.40124,9.93503,0
0.0977,0.624857,1.01421,1.62455,0.789581,1.31227,10.3954,0
0.098,0.598267,1.02782,1.58035,0.789581,1.23998,10.9518,0
0.0983,0.580541,1.04484,1.54167,0.794017,1.17882,11.4627,0
0.0987,0.576109,1.06526,1.50851,0.794017,1.12321,11.8927,0
0.099,0.567246,1.07887,1.48089,0.798453,1.06205,12.2873,0
0.0993,0.553951,1.07887,1.46983,0.798453,1.01756,12.692,0
0.0997,0.545088,1.06526,1.45326,0.794017,0.978641,13.1118,0
0.1,0.553951,1.04144,1.43668,0.776273,0.96196,13.5114,0
0.1003,0.571678,1.01761,1.4201,0.754094,0.956399,13.815,0
0.1007,0.611562,0.997191,1.40353,0.723043,0.96752,14.0072,0
0.101,0.682468,0.969964,1.398,0.700864,1.00088,14.1084,0
0.1013,0.753374,0.929124,1.41458,0.687556,1.05093,14.1589,0
0.1017,0.810985,0.867863,1.44221,0.68312,1.10653,14.1994,0
0.102,0.842006,0.796392,1.46983,0.674249,1.15658,14.2298,0
0.1023,0.846438,0.728324,1.48089,0.660941,1.18438,14.2449,0
0.1027,0.846438,0.680677,1.45326,0.634326,1.18994,14.2449,0
0.103,0.842006,0.65345,1.398,0.603275,1.17882,14.2348,0
0.1033,0.837574,0.636433,1.3538,0.554481,1.15102,14.2298,0
0.1037,0.850869,0.619416,1.34274,0.505687,1.12321,14.2298,0
0.104,0.873027,0.598995,1.35932,0.474636,1.11765,14.164,0
0.1043,0.895185,0.578575,1.398,0.4702,1.13989,13.9515,0
0.1047,0.904049,0.564962,1.44773,0.479072,1.1677,13.5469,0
0.105,0.904049,0.561558,1.49194,0.479072,1.17882,12.9904,0
0.1053,0.895185,0.558155,1.50851,0.474636,1.17882,12.3783,0
0.1057,0.88189,0.558155,1.50851,0.479072,1.17882,11.8016,0
0.106,0.868596,0.558155,1.49746,0.483507,1.18994,11.3363,0
0.1063,0.859732,0.558155,1.48641,0.483507,1.20662,11.0277,0
0.1067,0.859732,0.554751,1.48089,0.487943,1.23442,10.9012,0
0.107,0.859732,0.551348,1.47536,0.483507,1.25666,10.9012,0
0.1073,0.859732,0.547945,1.46983,0.483507,1.26779,10.8658,0
0.1077,0.850869,0.544541,1.46983,0.479072,1.26779,10.6281,0
0.108,0.846438,0.541138,1.46431,0.474636,1.26779,10.1374,0
0.1083,0.846438,0.537735,1.46431,0.4702,1.27335,9.48988,0
0.1087,0.846438,0.530928,1.47536,0.479072,1.27335,8.81709,0
0.109,0.846438,0.534331,1.50299,0.505687,1.27335,8.17971,0
0.1093,0.846438,0.544541,1.53062,0.554481,1.26222,7.53221,0
0.1097,0.855301,0.564962,1.54719,0.616583,1.23998,6.79872,0
0.11,0.859732,0.578575,1.54167,0.674249,1.20106,5.91347,0
0.1103,0.850869,0.581978,1.53062,0.731915,1.15102,4.90681,0
0.1107,0.837574,0.578575,1.51957,0.776273,1.11209,3.92039,0
0.111,0.815416,0.568365,1.50851,0.816196,1.07873,3.12114,0
0.1113,0.775532,0.561558,1.48641,0.847247,1.03981,2.57987,0
0.1117,0.722353,0.558155,1.45878,0.86499,0.989762,2.22577,0
0.112,0.669173,0.561558,1.40353,0.873862,0.928597,1.94755,0
0.1123,0.638152,0.564962,1.33722,0.878298,0.878553,1.69462,0
0.1127,0.63372,0.571768,1.26538,0.878298,0.856311,1.51757,0
0.113,0.638152,0.571768,1.21013,0.878298,0.861872,1.51757,0
0.1133,0.638152,0.575172,1.17145,0.887169,0.872992,1.7098,0
0.1137,0.63372,0.581978,1.14382,0.900477,0.878553,1.98802,0
0.114,0.620425,0.609206,1.11619,0.913785,0.872992,2.26624,0
0.1143,0.584973,0.650046,1.07198,0.913785,0.867432,2.51411,0
0.1147,0.54952,0.7045,1.0112,0.896041,0.84519,2.72151,0
0.115,0.527362,0.755551,0.928317,0.873862,0.83963,2.89856,0
0.1153,0.518498,0.799795,0.862008,0.86499,0.834069,3.07055,0
0.1157,0.518498,0.830425,0.839906,0.873862,0.828509,3.24254,0
0.116,0.518498,0.857652,0.87306,0.887169,0.817388,3.41454,0
0.1163,0.52293,0.88488,0.917265,0.900477,0.828509,3.57641,0
0.1167,0.536225,0.908703,0.950419,0.913785,0.850751,3.70793,0
0.117,0.54952,0.932527,0.955945,0.922656,0.867432,3.78381,0
0.1173,0.558383,0.952947,0.961471,0.927092,0.861872,3.79899,0
0.1177,0.558383,0.966561,0.961471,0.927092,0.850751,3.77875,0
0.118,0.553951,0.973368,0.961471,0.935964,0.850751,3.77875,0
0.1183,0.558383,0.973368,0.972522,0.953707,0.856311,3.86475,0
0.1187,0.558383,0.969964,0.983574,0.975886,0.867432,4.03168,0
0.119,0.553951,0.956351,0.983574,0.998066,0.900795,4.22391,0
0.1193,0.536225,0.93593,0.966997,1.01581,0.950839,4.36049,0
0.1197,0.505204,0.908703,0.950419,1.01581,1.01756,4.42119,0
0.12,0.509635,0.88488,0.950419,1.0025,1.08985,4.43131,0
0.1203,0.589404,0.867863,0.989099,0.975886,1.16214,4.42625,0
0.1207,0.735647,0.857652,1.05541,0.949271,1.2233,4.42119,0
0.121,0.877459,0.857652,1.12724,0.931528,1.28447,4.42119,0
0.1213,0.979386,0.857652,1.2046,0.949271,1.34007,4.43637,0
0.1217,1.037,0.857652,1.29301,1.02468,1.4068,4.45154,0
0.122,1.05915,0.857652,1.38695,1.16219,1.46796,4.4566,0
0.1223,1.07245,0.854249,1.50299,1.32188,1.52357,4.46672,0
0.1227,1.08131,0.850846,1.61903,1.44165,1.57917,4.52236,0
0.123,1.09461,0.854249,1.72402,1.49488,1.62922,4.59318,0
0.1233,1.1079,0.861056,1.8069,1.50375,1.69038,4.58307,0
0.1237,1.13006,0.867863,1.85111,1.49932,1.75711,4.51225,0
0.124,1.15222,0.867863,1.87321,1.49932,1.82383,4.47178,0
0.1243,1.17438,0.857652,1.88426,1.50375,1.87944,4.47178,0
0.1247,1.19653,0.833829,1.88979,1.50375,1.90724,4.41613,0
0.125,1.21426,0.803198,1.88979,1.49932,1.9128,4.29473,0
0.1253,1.21869,0.779375,1.89531,1.49932,1.90724,4.20873,0
