"Time,s","ABDH,%","ABDM,%","PDIO1,%","PDIO3,%","FDB,%","EDB,%","Sync,%"
0.0523,16.1007,9.82417,19.0771,22.5231,47.1281,11.1354,83.0879
0.0527,17.0832,9.8498,19.3603,22.6451,48.1126,10.8408,83.0999
0.053,17.5022,9.88657,19.6261,22.6793,48.718,10.4276,83.698
0.0533,17.5118,9.91554,19.8085,22.5834,49.1705,9.92639,84.5114
0.0537,17.6033,9.92,19.8103,22.1063,49.626,9.415,84.015
0.054,17.7189,9.87208,19.64,20.8382,50.1521,8.99844,83.07
0.0543,17.7045,9.72389,19.5427,18.6186,50.731,8.76137,85.3547
0.0547,17.7237,9.41971,19.8068,15.8864,51.2746,8.68686,90.7615
0.055,17.8008,8.92833,20.4496,13.6065,51.6743,8.69025,93.6862
0.0553,17.7912,8.24754,21.2192,12.5893,51.8594,8.71057,90.7615
0.0557,17.7623,7.40963,21.8776,12.6537,51.8124,8.71734,85.3547
0.056,17.7574,6.49039,22.3467,12.9992,51.5362,8.71057,83.07
0.0563,17.9934,5.61349,22.6559,13.1404,51.0337,8.68009,84.015
0.0567,19.4768,4.91821,22.847,13.0321,50.3196,8.62252,84.5114
0.057,22.4147,4.45024,22.9148,12.8031,49.4879,8.54801,83.698
0.0573,24.8566,4.18616,22.7967,12.5536,48.6974,8.48028,83.0999
0.0577,25.2563,4.17837,22.3884,12.3329,48.092,8.49044,83.0879
0.058,25.1744,4.50372,21.6083,12.178,47.707,8.66993,83.07
0.0583,27.9004,5.0185,20.4982,12.1163,47.469,9.07295,83.2135
0.0587,32.9478,5.45416,19.2925,12.1328,47.3133,9.67578,83.6322
0.059,36.9068,5.68815,18.3336,12.1821,47.2222,10.4175,83.704
0.0593,38.3131,5.75277,17.8124,12.2136,47.2016,11.2066,83.3331
0.0597,38.3083,5.69038,17.6421,12.1903,47.1869,11.9279,83.0879
0.06,38.4528,5.49539,17.623,12.0999,47.0547,12.4698,83.07
0.0603,38.9344,5.21571,17.6282,11.9669,46.6403,12.7746,83.0879
0.0607,39.156,4.99287,17.5692,11.8339,45.7557,12.8593,83.3331
0.061,38.8236,4.91264,17.3572,11.7037,44.2159,12.8017,83.704
0.0613,38.1108,4.93493,16.9924,11.5446,41.8913,12.6696,83.6322
0.0617,37.504,5.01181,16.6067,11.3335,38.8645,12.5037,83.2135
0.062,37.3499,5.13995,16.3201,11.0388,35.482,12.3276,83.07
0.0623,37.3402,5.28814,16.1272,10.6535,32.2817,12.1447,83.0879
0.0627,37.0416,5.38173,15.9274,10.2587,29.7221,11.9686,83.0999
0.063,36.6852,5.38842,15.6008,9.99273,27.9471,11.8196,83.698
0.0633,36.5648,5.34051,15.0848,9.90088,26.7922,11.7044,84.5114
0.0637,36.56,5.29482,14.5115,9.89128,25.9841,11.6401,84.015
0.064,36.796,5.27588,14.1606,9.89265,25.27,11.6197,83.07
0.0643,37.451,5.28368,14.1189,9.88305,24.4295,11.6299,85.3547
0.0647,37.9182,5.32937,14.0407,9.75967,23.301,11.6502,90.7615
0.065,37.8941,5.46753,13.4779,9.35662,21.9169,11.6807,93.6862
0.0653,38.1157,5.79177,12.2913,8.62865,20.6327,11.718,90.7615
0.0657,38.5299,6.34109,10.7121,7.76633,19.8716,11.7857,85.3547
0.066,38.5347,6.99068,9.12596,7.09321,19.5865,11.9178,83.07
0.0663,40.3552,7.51214,7.81952,6.84644,19.3191,12.1074,84.015
0.0667,46.7078,7.75616,6.87096,7.04111,19.0135,12.3208,84.5114
0.067,54.3753,7.77176,6.22817,7.5511,19.3015,12.5037,83.698
0.0673,58.4353,7.73165,5.82164,8.24068,20.5416,12.6256,83.0999
0.0677,58.5895,7.75059,5.61838,9.01525,22.1285,12.6899,83.0879
0.068,58.3198,7.81187,5.59058,9.78572,23.2805,12.6764,83.07
0.0683,58.8833,7.87984,5.70698,10.4397,23.8506,12.5375,83.2135
0.0687,57.9971,7.95115,5.93804,10.8907,24.1445,12.2226,83.6322
0.069,55.2181,8.01689,6.26639,11.1333,24.4089,11.7281,83.704
0.0693,53.1375,8.03806,6.63643,11.2293,24.6822,11.0813,83.3331
0.0697,52.7329,8.02023,6.96304,11.2471,24.9467,10.3159,83.0879
0.07,52.6896,8.03137,7.17499,11.2238,25.2612,9.47258,83.07
0.0703,53.8262,8.13611,7.26359,11.1676,25.6814,8.6022,83.0879
0.0707,58.0886,8.32887,7.2688,11.0744,26.2339,7.78262,83.3331
0.071,63.8247,8.56175,7.24621,10.9661,26.901,7.11883,83.704
0.0713,67.7114,8.79239,7.22016,10.8907,27.6121,6.70904,83.6322
0.0717,68.9395,8.97513,7.18541,10.8701,28.2175,6.55663,83.2135
0.072,68.9829,9.05647,7.09507,10.8701,28.5378,6.56341,83.07
0.0723,69.1466,9.01747,6.91439,10.8633,28.4967,6.58373,83.0879
0.0727,69.5416,8.93167,6.68333,10.8893,28.2234,6.54647,83.0999
0.073,69.8402,8.9105,6.49223,11.01,27.9236,6.51261,83.698
0.0733,69.9317,8.98293,6.39321,11.1978,27.6592,6.56341,84.5114
0.0737,69.9413,9.06427,6.34456,11.3582,27.3506,6.6684,84.015
0.074,69.9606,9.08655,6.30808,11.4322,26.9597,6.72936,83.07
0.0743,69.8209,9.08432,6.2855,11.4445,26.516,6.72258,85.3547
0.0747,69.4453,9.13223,6.27681,11.4432,26.0958,6.78016,90.7615
0.075,69.1948,9.23029,6.27681,11.4473,25.846,7.02739,93.6862
0.0753,69.2044,9.28711,6.3185,11.4555,25.9371,7.45072,90.7615
0.0757,69.0648,9.19129,6.44706,11.4569,26.3191,7.92486,85.3547
0.076,68.8336,8.88153,6.6816,11.4267,26.7423,8.33803,83.07
0.0763,68.8336,8.40687,7.03774,11.3212,27.1361,8.64622,84.015
0.0767,67.7788,7.93667,7.56414,11.0867,27.6474,8.84265,84.5114
0.077,63.5068,7.63805,8.32854,10.6823,28.1734,8.97473,83.698
0.0773,56.5811,7.5322,9.29795,10.1051,28.2028,9.10343,83.0999
0.0777,51.1628,7.5478,10.2726,9.39363,27.3653,9.27276,83.0879
0.078,49.7613,7.63471,10.9883,8.58478,25.9018,9.4929,83.07
0.0783,49.742,7.71605,11.3236,7.70738,24.456,9.76045,83.2135
0.0787,48.9618,7.64808,11.3671,6.82313,23.4715,10.0822,83.6322
0.079,48.4128,7.37286,11.2611,6.04718,22.9513,10.4446,83.704
0.0793,48.4128,7.04082,11.0839,5.46728,22.6869,10.7934,83.3331
0.0797,47.8348,6.86478,10.8737,5.11221,22.4753,11.0474,83.0879
0.08,47.122,6.86255,10.6721,4.94221,22.1638,11.1659,83.07
0.0803,47.1172,6.86589,10.5001,4.86133,21.6994,11.1896,83.0879
0.0807,45.6386,6.75112,10.3681,4.79004,21.1176,11.1896,83.3331
0.081,39.6039,6.51379,10.3143,4.72698,20.4828,11.2032,83.704
0.0813,29.1286,6.20181,10.2934,4.70504,19.7981,11.2167,83.6322
0.0817,18.3691,5.86531,10.21,4.72286,19.0429,11.1998,83.2135
0.082,13.3891,5.55667,10.1735,4.80649,18.3111,11.149,83.07
