"Time,s","ABDH,%","ABDM,%","PDIO1,%","PDIO3,%","FDB,%","EDB,%","Sync,%"
0.0363,11.7951,16.3907,13.1092,20.4508,38.2418,60.6701,84.015
0.0367,10.6873,16.0923,12.5501,20.0377,38.8965,59.8854,84.5114
0.037,8.9701,15.7338,12.3216,19.7551,39.3987,59.3434,83.698
0.0373,7.03483,15.3441,12.4945,19.6585,39.6148,58.92,83.0999
0.0377,5.2415,14.967,12.7756,19.7515,39.618,58.5644,83.0879
0.038,3.79784,14.6606,12.8683,20.0216,39.5926,58.3273,83.07
0.0383,2.79385,14.4686,12.72,20.4364,39.6625,58.2934,83.2135
0.0387,2.22954,14.3992,12.4513,20.9407,39.7865,58.4063,83.6322
0.039,2.02528,14.4143,12.1826,21.4719,39.8691,58.3273,83.704
0.0393,2.00451,14.457,11.9571,21.9922,39.8468,57.5877,83.3331
0.0397,2.02182,14.4871,11.7594,22.4626,39.6434,55.8631,83.0879
0.04,2.02875,14.4813,11.5524,22.7988,39.1381,53.1195,83.07
0.0403,2.02875,14.4073,11.33,22.8739,38.1814,49.5714,83.0879
0.0407,2.02875,14.2188,11.1694,22.6307,36.7416,45.5209,83.3331
0.041,2.03567,13.873,11.1725,22.1246,34.9395,41.2361,83.704
0.0413,2.04259,13.363,11.3393,21.4987,33.0102,36.957,83.6322
0.0417,2.04259,12.7293,11.5154,20.8907,31.1795,32.9686,83.2135
0.042,2.02875,12.0377,11.5092,20.3739,29.5903,29.6435,83.07
0.0423,2.02182,11.3404,11.2343,19.95,28.2872,27.3571,83.0879
0.0427,2.02182,10.6719,10.7648,19.5763,27.3083,26.2337,83.0999
0.043,2.00797,10.0532,10.2922,19.1864,26.7139,25.974,83.698
0.0433,1.97682,9.51082,9.99872,18.709,26.5518,25.9712,84.5114
0.0437,1.92835,9.07945,9.91532,18.092,26.787,25.6466,84.015
0.044,1.85564,8.78571,9.9215,17.3177,27.2702,24.6587,83.07
0.0443,1.77602,8.62611,9.89061,16.4218,27.8295,22.9736,85.3547
0.0447,1.68947,8.54285,9.80412,15.5223,28.3413,20.8029,90.7615
0.045,1.5406,8.45843,9.72999,14.7819,28.783,18.5025,93.6862
0.0453,1.3952,8.33353,9.71146,14.317,29.2153,16.4194,90.7615
0.0457,1.50944,8.18087,9.71455,14.1256,29.7365,14.802,85.3547
0.046,1.76217,8.01781,9.70837,14.1095,30.493,13.7266,83.07
0.0463,1.80718,7.83046,9.7269,14.165,31.6245,13.1084,84.015
0.0467,1.82449,7.5876,9.8381,14.2472,33.1533,12.7584,84.5114
0.047,2.48573,7.27767,10.0543,14.3545,34.9427,12.4846,83.698
0.0473,3.60743,6.92495,10.3107,14.5172,36.802,12.1572,83.0999
0.0477,4.57333,6.57222,10.5393,14.7461,38.5819,11.7253,83.0879
0.048,5.13764,6.27154,10.7617,14.9876,40.1837,11.1946,83.07
0.0483,5.39037,6.06685,11.0891,15.1056,41.5631,10.5934,83.2135
0.0487,5.515,5.99399,11.6544,14.95,42.7804,9.95267,83.6322
0.049,5.6431,6.06569,12.5347,14.4636,43.966,9.30064,83.704
0.0493,5.83351,6.2727,13.6591,13.7268,45.1992,8.66554,83.3331
0.0497,6.04469,6.57454,14.8421,12.9167,46.3688,8.0869,83.0879
0.05,6.13471,6.91223,15.8553,12.2282,47.2873,7.62116,83.07
0.0503,6.13124,7.221,16.5688,11.8044,47.8594,7.31631,83.0879
0.0507,6.38397,7.45461,16.9673,11.7043,48.1232,7.17518,83.3331
0.051,7.13177,7.59339,17.1248,11.8956,48.1773,7.1526,83.704
0.0513,8.1046,7.65237,17.131,12.273,48.101,7.20623,83.6322
0.0517,8.88355,7.66624,17.0352,12.7308,47.9325,7.33043,83.2135
0.052,9.3163,7.6674,16.8406,13.2118,47.6846,7.59011,83.07
0.0523,9.48594,7.66624,16.5533,13.6911,47.3763,8.03044,83.0879
0.0527,9.53441,7.65468,16.2228,14.1524,47.0331,8.5978,83.0999
0.053,9.55172,7.62808,15.9417,14.5566,46.6676,9.11999,83.698
0.0533,9.55865,7.59223,15.7811,14.8517,46.2862,9.43895,84.5114
0.0537,9.56211,7.56448,15.7348,14.9965,45.8666,9.54338,84.015
0.054,9.55865,7.53903,15.7379,15.009,45.4089,9.54338,83.07
0.0543,9.55865,7.47311,15.7471,14.9911,44.9576,9.61113,85.3547
0.0547,9.55865,7.33087,15.7502,15.077,44.5921,9.96396,90.7615
0.055,9.56211,7.14005,15.7471,15.3506,44.3982,10.9773,93.6862
0.0553,9.57249,6.98624,15.7533,15.7869,44.3696,13.1564,90.7615
0.0557,9.57596,6.93073,15.7842,16.3002,44.395,16.7101,85.3547
0.056,9.54826,6.96542,15.8954,16.8223,44.2997,21.1755,83.07
0.0563,9.50672,7.06835,16.1085,17.3159,43.8706,25.6043,84.015
